ocid,id,contracts/0/id,contracts/0/guarantees/0/id,contracts/0/guarantees/0/guaranteeType,contracts/0/guarantees/0/guarantor/id,contracts/0/guarantees/0/guarantor/name
ocds-lcuori-7rBxpG-CDirecta No.23-2014-2,ocds-lcuori-7rBxpG-CDirecta No.23-2014-2/3,7rBxpG-012-2015,7rBxpG-012-2015,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-NLP4qL-LPN-03-2015-2,ocds-lcuori-NLP4qL-LPN-03-2015-2/4,NLP4qL-CB-004-2015,NLP4qL-CB-004-2015,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-MLQ18L-HBCBH-001-2015-2,ocds-lcuori-MLQ18L-HBCBH-001-2015-2/3,MLQ18L-HBCBH-012-2015,MLQ18L-HBCBH-012-2015,suretyBond,GDRW5Lg,Seguros Atlántida S.A.
ocds-lcuori-KLg9wR-LPN-006-2015-DA-2,ocds-lcuori-KLg9wR-LPN-006-2015-DA-2/3,KLg9wR-DSL-038-2015-DA,KLg9wR-DSL-038-2015-DA,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-KLg9wR-LPN-007-2015-DA-2,ocds-lcuori-KLg9wR-LPN-007-2015-DA-2/3,KLg9wR-DSL -040-2015,KLg9wR-DSL -040-2015,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2,ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2/3,PLeQ0L-MEP 056-2015,PLeQ0L-MEP 056-2015,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2,ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2/3,PLeQ0L-MEP 057-2015,PLeQ0L-MEP 057-2015,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2,ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2/3,PLeQ0L-MEP 058-2015,PLeQ0L-MEP 058-2015,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2,ocds-lcuori-PLeQ0L-LPNS-MEP-001-2015-2/3,PLeQ0L-MEP 059-2015,PLeQ0L-MEP 059-2015,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-WRzj0R-LPU-010-2015-2,ocds-lcuori-WRzj0R-LPU-010-2015-2/3,WRzj0R-010-2015,WRzj0R-010-2015,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-WRzj0R-LPU-011-2015-2,ocds-lcuori-WRzj0R-LPU-011-2015-2/3,WRzj0R-011-2015,WRzj0R-011-2015,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-WRzj0R-LPU-013-2015-2,ocds-lcuori-WRzj0R-LPU-013-2015-2/3,WRzj0R-013-2015,WRzj0R-013-2015,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-XRb6JR-LP 04-2015-2,ocds-lcuori-XRb6JR-LP 04-2015-2/3,XRb6JR-12-2016,XRb6JR-12-2016,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-kG1ger-pub 02-2015-2,ocds-lcuori-kG1ger-pub 02-2015-2/3,kG1ger-24/2015,kG1ger-24/2015,suretyBond,GNLPKrv,Compañía de Seguros Interamericana S.A.
ocds-lcuori-kG1ger-pub 02-2015-2,ocds-lcuori-kG1ger-pub 02-2015-2/3,kG1ger-24-2015,kG1ger-24-2015,suretyBond,GNLPKrv,Compañía de Seguros Interamericana S.A.
ocds-lcuori-kG1ger-pub 05-2015-2,ocds-lcuori-kG1ger-pub 05-2015-2/3,kG1ger-03-2016,kG1ger-03-2016,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-JLKAbR-IHAH-002-2015-2,ocds-lcuori-JLKAbR-IHAH-002-2015-2/3,JLKAbR-02,JLKAbR-02,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2015-2/3,wrV3LP-52066,wrV3LP-52066,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-orvDGM-LPN-SANAA-PEG-045-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PEG-045-2015-2/3,orvDGM-DLC-01-7-2016,orvDGM-DLC-01-7-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-KLg9wR-LPN-004-2015-DA-2,ocds-lcuori-KLg9wR-LPN-004-2015-DA-2/3,KLg9wR-DSL-034-2015,KLg9wR-DSL-034-2015,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-KLg9wR-LPN-004-2015-DA-2,ocds-lcuori-KLg9wR-LPN-004-2015-DA-2/3,KLg9wR-DSL034-2015,KLg9wR-DSL034-2015,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-orvwoL-LPrN-01-OBRAS-UNA-PINPROS-2015-2,ocds-lcuori-orvwoL-LPrN-01-OBRAS-UNA-PINPROS-2015-2/3,orvwoL-OBRAS-001-UNA-PINPROS-2016,orvwoL-OBRAS-001-UNA-PINPROS-2016,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-orvDGM-LPN No.PAPSAC-02-2015-2,ocds-lcuori-orvDGM-LPN No.PAPSAC-02-2015-2/3,orvDGM-SANAA-DLC-11-2016,orvDGM-SANAA-DLC-11-2016,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-JL7qER-Lic. Pub. MP-006-2015-2,ocds-lcuori-JL7qER-Lic. Pub. MP-006-2015-2/3,JL7qER-001-2016,JL7qER-001-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-kG1ger-pub 07-2015-2,ocds-lcuori-kG1ger-pub 07-2015-2/3,kG1ger-S-N,kG1ger-S-N,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-7rBxpG-LPública No.28-2015-2,ocds-lcuori-7rBxpG-LPública No.28-2015-2/3,7rBxpG-036-2016,7rBxpG-036-2016,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-DRWDDr-CP 004 DGA SEDUC 2015-2,ocds-lcuori-DRWDDr-CP 004 DGA SEDUC 2015-2/3,DRWDDr-030-2016,DRWDDr-030-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kR0qDr-LPN-01-2015-2,ocds-lcuori-kR0qDr-LPN-01-2015-2/3,kR0qDr-01-2016-A,kR0qDr-01-2016-A,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-7rBxpG-LPUBLICA No.27-2015-2,ocds-lcuori-7rBxpG-LPUBLICA No.27-2015-2/3,7rBxpG-025-2016,7rBxpG-025-2016,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-WRzbRe-LPN-DGC-DC-001-2015-2,ocds-lcuori-WRzbRe-LPN-DGC-DC-001-2015-2/3,WRzbRe-01-DC-DGC-INSEP-2015,WRzbRe-01-DC-DGC-INSEP-2015,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-Zr5mWr-LPN No 03-2015-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No 03-2015-SEAPI-UNAH-2/3,Zr5mWr-CC-02-2016-SEAPI-UNAH,Zr5mWr-CC-02-2016-SEAPI-UNAH,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-01-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-01-2015-2/3,wrV3LP-CC-LPR-DIM-FHIS-001-2016,wrV3LP-CC-LPR-DIM-FHIS-001-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-02-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-02-2015-2/3,wrV3LP-CC-LPR-DIM-FHIS-002-2016,wrV3LP-CC-LPR-DIM-FHIS-002-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-kG1ger-Pub 01-2015-2,ocds-lcuori-kG1ger-Pub 01-2015-2/3,kG1ger-09-2015,kG1ger-09-2015,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-Zr5mWr-LPN No 05-2015-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No 05-2015-SEAPI-UNAH-2/3,Zr5mWr-CC-03-2016-SEAPI-UNAH,Zr5mWr-CC-03-2016-SEAPI-UNAH,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-NLP4qL-LPN-006-2015-2,ocds-lcuori-NLP4qL-LPN-006-2015-2/3,NLP4qL-CB-005-2015,NLP4qL-CB-005-2015,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-7rBxpG-CDIRECTA No.15-2015-2,ocds-lcuori-7rBxpG-CDIRECTA No.15-2015-2/3,7rBxpG-013-2016,7rBxpG-013-2016,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-vGZVoG-SS-PICSC-022-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-022-2015-2/3,vGZVoG-SS-UCP-109-2016,vGZVoG-SS-UCP-109-2016,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-ZGqW9r-LPP-007-IPM-2015-2,ocds-lcuori-ZGqW9r-LPP-007-IPM-2015-2/3,ZGqW9r-LPP-007-IPM-2015,ZGqW9r-LPP-007-IPM-2015,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-7rBxpG-CDIRECTA No.13-2015-2,ocds-lcuori-7rBxpG-CDIRECTA No.13-2015-2/3,7rBxpG-001-2016,7rBxpG-001-2016,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-kR0qDr-LPN-04-2015-2,ocds-lcuori-kR0qDr-LPN-04-2015-2/3,kR0qDr-09-2016,kR0qDr-09-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-NLP4qL-LPN-10-2015-2,ocds-lcuori-NLP4qL-LPN-10-2015-2/3,NLP4qL-CB-002-2015,NLP4qL-CB-002-2015,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-KLg9wR-LPN-008-2015-DA-2,ocds-lcuori-KLg9wR-LPN-008-2015-DA-2/3,KLg9wR-DSL-006-2016,KLg9wR-DSL-006-2016,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-KLg9wR-LPN-009-2015-DA-2,ocds-lcuori-KLg9wR-LPN-009-2015-DA-2/3,KLg9wR-DSL-014-2016,KLg9wR-DSL-014-2016,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-orvDGM-LPN-SANAA-DM-08-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-08-2015-2/3,orvDGM-DLC-SANAA-1-2016,orvDGM-DLC-SANAA-1-2016,suretyBond,GNLPKrv,Compañía de Seguros Interamericana S.A.
ocds-lcuori-JL7qER-Lic. Pub. MP-001-2015-2,ocds-lcuori-JL7qER-Lic. Pub. MP-001-2015-2/4,JL7qER-LPN-MP-001-2015,JL7qER-LPN-MP-001-2015,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-orvDGM-LPN-SANAA-DM-06-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-06-2015-2/3,orvDGM-DLC-SANAA-4-2016,orvDGM-DLC-SANAA-4-2016,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-vGZVoG-LPI-031-2015-2,ocds-lcuori-vGZVoG-LPI-031-2015-2/3,vGZVoG-SS-PICSC-CB-073-2016,vGZVoG-SS-PICSC-CB-073-2016,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-vGZVoG-LPI-031-2015-2,ocds-lcuori-vGZVoG-LPI-031-2015-2/3,vGZVoG-SS-PICSC-CB-074-2016,vGZVoG-SS-PICSC-CB-074-2016,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-vGZVoG-LPI-031-2015-2,ocds-lcuori-vGZVoG-LPI-031-2015-2/3,vGZVoG-SS-PICSC-CB-075-2016,vGZVoG-SS-PICSC-CB-075-2016,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-KLg9wR-LPR-001-2015-DA-2,ocds-lcuori-KLg9wR-LPR-001-2015-DA-2/3,KLg9wR-DSL-036-2015,KLg9wR-DSL-036-2015,suretyBond,GgLkyRb,Seguros HSBC Honduras S.A.
ocds-lcuori-orvDGM-LPN-SANAA-TI-02-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-TI-02-2015-2/3,orvDGM-DLC-2-2016,orvDGM-DLC-2-2016,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7rBxpG-CDirecta No.12-2015-2,ocds-lcuori-7rBxpG-CDirecta No.12-2015-2/3,7rBxpG-011-2016,7rBxpG-011-2016,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-kR0qDr-LPN-03-2015-2,ocds-lcuori-kR0qDr-LPN-03-2015-2/3,kR0qDr-012-2016,kR0qDr-012-2016,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-WRzj0R-LPU-015-2015-2,ocds-lcuori-WRzj0R-LPU-015-2015-2/3,WRzj0R-015-2015,WRzj0R-015-2015,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-WRzj0R-LPU-016-2015-2,ocds-lcuori-WRzj0R-LPU-016-2015-2/3,WRzj0R-016-2015,WRzj0R-016-2015,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-WRzj0R-LPU-016-2015-2,ocds-lcuori-WRzj0R-LPU-016-2015-2/3,WRzj0R-016-2015-2,WRzj0R-016-2015-2,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8M9r-LPN-IP-003-2015-2,ocds-lcuori-PR8M9r-LPN-IP-003-2015-2/3,PR8M9r-003-2016,PR8M9r-003-2016,suretyBond,GorvDGM,Banco Hondureño del Café S.A.
ocds-lcuori-ERpWgG-COT-004-SRECI-2015-1,ocds-lcuori-ERpWgG-COT-004-SRECI-2015-1/3,ERpWgG-004-SRECI-2015,ERpWgG-004-SRECI-2015,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-NLP4qL-LPN-001-2015-2,ocds-lcuori-NLP4qL-LPN-001-2015-2/4,NLP4qL-CB-006-2015,NLP4qL-CB-006-2015,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2/3,DL9kwR-C-001-TSC-2016,DL9kwR-C-001-TSC-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2/3,DL9kwR-C-002-TSC-2016,DL9kwR-C-002-TSC-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2/3,DL9kwR-C-003-TSC-2016,DL9kwR-C-003-TSC-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2/3,DL9kwR-C-004-TSC-2016,DL9kwR-C-004-TSC-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-orvDGM-LPN-SANAA-PEG-046-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PEG-046-2015-2/3,orvDGM-DLC-01-13-2016,orvDGM-DLC-01-13-2016,suretyBond,G7G3yrQ,Banco Promerica S.A.
ocds-lcuori-7rBxpG-LPública No.14-2015-2,ocds-lcuori-7rBxpG-LPública No.14-2015-2/3,7rBxpG-014-2016,7rBxpG-014-2016,suretyBond,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7rBxpG-LPública No.19-2015-2,ocds-lcuori-7rBxpG-LPública No.19-2015-2/3,7rBxpG-010-2016,7rBxpG-010-2016,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
